Age,AnnualIncome,CreditScore,EmploymentStatus,LoanAmount,LoanDuration,EducationLevel,NumberOfDependents,MonthlyDebtPayments,CreditCardUtilizationRate,DebtToIncomeRatio,BankruptcyHistory,PreviousLoanDefaults,PaymentHistory,LengthOfCreditHistory,LoanPurpose
34,66635,564,Employed,24738,36,Master,2,476,0.4383046494143769,0.352120462309375,1,0,31,22,Home
40,130103,599,Unemployed,39583,24,Associate,1,785,0.6871226925217503,0.3044194552172304,0,1,19,8,Other
47,142841,610,Employed,15020,36,High School,3,333,0.3819241808977802,0.1538083214509598,0,0,24,4,Education
64,36287,652,Employed,7165,48,Associate,5,836,0.65529475582416,0.4576447643522435,0,0,27,22,Education
24,21991,529,Employed,12485,60,Bachelor,1,1283,0.3558999902411007,0.4089027224238671,0,0,20,26,Auto
46,64098,595,Employed,17773,48,Master,1,411,0.3484535456726207,0.3654573262704381,0,0,24,17,Auto
29,31617,472,Employed,21719,36,Associate,0,391,0.3742852202157842,0.142956539646039,0,0,19,1,Debt Consolidation
28,146558,517,Employed,18573,48,Bachelor,3,762,0.25318408771756,0.1870840882197621,0,0,22,4,Home
46,30329,569,Unemployed,19493,36,High School,0,435,0.480121993059073,0.2364972067813409,0,0,19,15,Auto
54,90038,636,Employed,18740,120,High School,2,320,0.3206499781887955,0.2019773397654035,0,0,23,9,Other
28,26699,579,Employed,14388,36,Associate,1,492,0.4465125386688888,0.1967909984582876,0,0,21,27,Home
34,75014,599,Employed,16962,84,Master,0,391,0.0825240733574263,0.3387724303782707,0,0,20,1,Auto
25,141869,579,Employed,21095,108,Bachelor,2,541,0.3125654966878399,0.0391165494422655,0,0,25,4,Auto
48,80084,642,Unemployed,28144,36,Doctorate,2,1438,0.375497388948365,0.1290430227809916,0,0,27,6,Education
51,42772,582,Employed,15269,60,Associate,2,459,0.0848048518959803,0.0757488383903499,0,0,24,11,Debt Consolidation
45,50487,527,Employed,13617,48,Bachelor,2,689,0.3488812985014731,0.3460490329177682,0,0,28,23,Home
31,51561,629,Employed,28113,108,Master,5,145,0.31507349845007,0.3211372208021052,0,0,17,19,Debt Consolidation
41,184873,549,Employed,82644,36,Bachelor,4,299,0.1527450123301153,0.1373311385738751,0,0,26,29,Education
47,75962,526,Employed,11342,36,Associate,4,1345,0.5940237466897623,0.1879144712511317,0,0,27,19,Education
25,73405,482,Employed,57067,108,High School,0,409,0.0945904393151263,0.1812445298531811,0,0,22,5,Education
21,44398,510,Employed,11015,96,High School,0,472,0.1989355147767658,0.1515666991111217,0,0,26,8,Auto
41,36111,628,Employed,15084,60,Master,1,335,0.1220369017424545,0.3783069250585285,0,0,24,24,Home
40,53202,469,Employed,19409,96,High School,2,518,0.239320346542759,0.1755084332477171,0,0,24,18,Auto
54,47950,561,Employed,13472,60,High School,2,496,0.4702077644955166,0.1822431075266625,0,1,25,21,Home
58,34848,529,Employed,32719,36,High School,3,476,0.2901724445918396,0.2298229203689085,0,0,22,26,Debt Consolidation
27,74975,566,Employed,29812,72,High School,0,746,0.2591409313373253,0.1032653260278016,0,0,29,10,Education
32,83886,559,Employed,14442,60,Bachelor,1,732,0.3527698334100619,0.088941350304299,0,0,30,23,Debt Consolidation
49,38114,627,Employed,33773,36,Master,0,1427,0.3497064472571531,0.5372822267206319,0,0,26,15,Auto
50,41067,622,Unemployed,116251,48,High School,3,233,0.3382982641523411,0.0975407587462639,0,0,20,24,Auto
43,33169,539,Employed,19244,60,High School,2,381,0.1071684799059142,0.4045029442546342,0,0,36,10,Auto
18,37098,485,Employed,16153,48,Master,0,299,0.4854833794487366,0.2954334260064263,0,0,23,7,Auto
41,18523,599,Employed,84886,72,High School,3,270,0.2118877897041909,0.1701892747526134,0,0,24,15,Education
51,16823,540,Employed,16727,24,Associate,0,344,0.4529221818736839,0.3729083591350688,0,0,26,25,Debt Consolidation
35,34035,506,Employed,21219,60,Associate,1,352,0.377267249567385,0.2576388936294032,0,0,27,13,Debt Consolidation
39,39918,605,Employed,19223,96,Associate,2,798,0.2266094481635099,0.378793916950093,0,0,26,4,Debt Consolidation
33,29114,466,Self-Employed,27566,36,Master,0,575,0.0879546360435688,0.1341209063380479,0,0,30,15,Other
43,117783,507,Employed,12573,60,Bachelor,0,322,0.2780870513867902,0.2722040453494431,0,0,34,3,Home
29,47929,542,Employed,13475,60,Associate,0,234,0.5284769155163306,0.1964109603375752,0,0,26,17,Home
43,15000,600,Employed,36161,108,Master,0,270,0.610909177420029,0.0446275400921347,0,0,19,20,Home
40,40744,452,Employed,11221,60,Bachelor,0,700,0.1002928641661042,0.4579467830156866,0,1,18,16,Other
47,28566,484,Employed,13780,24,High School,0,339,0.4339256353971382,0.4343306657331151,0,1,17,13,Debt Consolidation
35,15000,514,Employed,26796,96,Bachelor,2,206,0.0611195397836455,0.3181314275556236,0,1,27,4,Auto
39,15000,549,Employed,22964,24,High School,2,473,0.6016280308315776,0.2314069796071914,0,0,32,2,Home
32,116264,540,Employed,14322,48,Associate,0,314,0.2119902952437089,0.4681692637323101,0,0,20,6,Home
36,30882,606,Employed,8956,120,High School,3,425,0.4006501552069147,0.297324467361,0,0,26,27,Education
42,41360,507,Employed,23545,72,Bachelor,4,597,0.1945135552493995,0.1045323054026321,0,0,24,25,Other
43,68370,503,Employed,32781,48,High School,3,763,0.3524623331124265,0.4583539686753249,0,0,17,21,Auto
42,52283,495,Employed,14532,24,Bachelor,3,289,0.2307609825126599,0.2778077203369754,0,0,14,26,Education
51,32320,638,Employed,13700,72,Bachelor,1,737,0.4355638433369699,0.2993415895417184,0,0,32,17,Debt Consolidation
22,25011,502,Employed,14230,48,Associate,1,319,0.0641140490001987,0.3440547932246092,0,1,15,8,Other
34,40489,639,Self-Employed,23235,72,Master,2,818,0.3823686686524791,0.3154582561896516,0,0,19,17,Auto
43,34752,605,Employed,24155,24,High School,1,235,0.0601135815598048,0.3535090053430113,0,0,23,25,Home
39,73956,565,Employed,43606,24,High School,0,347,0.6151511069857895,0.05808113426253,0,0,28,23,Home
34,59040,559,Employed,11093,48,Doctorate,0,657,0.0872935683200279,0.1264552403824299,0,0,25,8,Home
37,107523,579,Employed,9808,108,Bachelor,2,321,0.405402013797049,0.2143784660305493,0,0,27,28,Debt Consolidation
50,156525,590,Unemployed,11390,36,Associate,2,465,0.2223806960053522,0.2274133017536652,0,0,25,29,Debt Consolidation
48,84175,604,Employed,21144,96,Bachelor,0,814,0.3096907601114815,0.3953832238016405,0,0,27,1,Home
30,23924,615,Employed,25106,60,Doctorate,0,581,0.2373402753926182,0.1822277671376286,0,0,21,24,Education
35,78486,518,Employed,23333,48,High School,2,185,0.1723002690251534,0.4633861309230684,0,0,25,27,Home
47,51117,552,Employed,37357,48,Associate,3,832,0.1995904624189464,0.37968879248868,0,0,30,23,Home
37,25818,525,Employed,19594,36,High School,3,591,0.3568855292029044,0.2740179178689458,0,1,21,19,Debt Consolidation
32,19148,569,Employed,38419,60,High School,1,527,0.2368570435759567,0.336797204921527,0,0,21,16,Auto
48,42586,584,Employed,10226,72,Associate,2,438,0.5952107898698932,0.353419988350152,0,1,22,7,Other
39,77974,482,Self-Employed,36283,12,Associate,0,1164,0.3713732393376435,0.7901769019594221,0,0,21,4,Debt Consolidation
42,99920,582,Self-Employed,23363,12,Bachelor,3,298,0.615080763381052,0.2058309595482642,0,0,20,11,Debt Consolidation
18,33925,418,Employed,6368,36,High School,4,285,0.6652665258469531,0.2539587075531987,0,0,22,28,Auto
38,47612,582,Employed,27945,24,Master,3,411,0.1432962210065858,0.26753387038434,0,0,23,18,Education
34,107325,520,Employed,18687,60,High School,0,117,0.1509961113780484,0.1643507580178656,0,0,24,4,Education
43,43254,611,Employed,11872,72,Master,0,434,0.0826810194097074,0.3114095261327643,0,1,17,17,Auto
52,55262,673,Employed,33090,36,Bachelor,0,642,0.2461623228364899,0.2604165706414825,0,0,35,19,Auto
30,80034,569,Employed,22246,12,Bachelor,4,491,0.0813655446065863,0.3165308726893882,0,0,17,25,Auto
29,36772,593,Self-Employed,15616,48,Master,4,490,0.5035145708569878,0.5251876915934343,1,0,23,13,Education
24,60256,595,Employed,9485,72,Bachelor,0,354,0.5085877142693223,0.52152463351184,0,1,20,8,Debt Consolidation
49,92393,638,Employed,20005,36,Bachelor,3,575,0.2152534769379669,0.3943407020490943,0,0,28,2,Home
28,43798,475,Employed,8409,24,Bachelor,0,1163,0.292835351544016,0.3059116294575569,0,0,20,16,Debt Consolidation
26,179684,623,Employed,8672,60,Bachelor,1,618,0.3367381716936652,0.3246221616433173,0,0,17,17,Home
50,76643,532,Unemployed,14833,36,Bachelor,3,137,0.3002365728228575,0.3020277596817851,0,0,19,28,Education
22,17015,544,Employed,10285,36,High School,0,803,0.253186709056004,0.3314818474758595,0,0,26,24,Debt Consolidation
45,18230,620,Employed,25511,48,High School,1,528,0.5458992638193947,0.2187702907351258,0,0,29,1,Other
34,99104,609,Unemployed,67791,48,High School,3,353,0.5471276601146942,0.254777282520757,0,0,23,18,Debt Consolidation
29,26742,570,Unemployed,34620,72,Master,3,805,0.1217070050675978,0.3534994356339165,0,0,19,16,Other
49,42466,652,Employed,33309,36,Bachelor,0,425,0.0100310338251391,0.3737022998536742,0,0,25,16,Other
27,24838,575,Employed,26064,24,Master,3,835,0.7422402266223275,0.3080565747880425,0,0,30,28,Education
52,66948,600,Unemployed,19062,96,Associate,1,251,0.4446615638818935,0.1163195379786409,0,0,17,4,Education
35,52332,545,Self-Employed,22085,48,Doctorate,0,237,0.0595126096860316,0.0812971003990048,1,0,22,21,Auto
51,108674,622,Self-Employed,18158,48,Master,1,317,0.0834971451736478,0.3481829993303132,0,0,13,29,Education
29,42742,577,Employed,20139,48,Master,0,230,0.3364951122937978,0.6075213847850253,0,0,28,24,Debt Consolidation
51,48486,626,Employed,24774,36,Associate,4,824,0.1864248808137377,0.3384989930269094,0,0,22,17,Home
33,51977,603,Employed,67254,24,Bachelor,2,219,0.370044463383085,0.3239183884654304,0,0,19,27,Auto
37,31624,508,Employed,29850,36,Bachelor,1,502,0.0879045588439555,0.084361153517171,0,0,19,4,Home
38,144497,463,Employed,15169,36,High School,4,1019,0.3694655196333534,0.3315527971902359,0,0,23,11,Home
43,46660,627,Self-Employed,14552,60,Master,0,610,0.1171082625441574,0.0795076462997444,0,0,23,4,Auto
39,47160,579,Employed,5620,36,High School,2,421,0.1211395011163702,0.2690837908170071,0,0,23,9,Debt Consolidation
48,105008,635,Employed,21224,24,Bachelor,1,329,0.4494936826053572,0.1670745289535774,0,0,26,12,Education
51,142239,546,Employed,16424,36,Bachelor,3,332,0.0124275941449626,0.1051537700687468,0,0,23,29,Debt Consolidation
25,85889,571,Employed,24186,72,Bachelor,2,870,0.3316567652324292,0.0505386436633547,0,0,31,10,Education
35,74384,586,Employed,14278,36,Associate,1,325,0.1603416103854971,0.6158422937692029,0,0,23,22,Home
41,95494,575,Employed,19333,48,Associate,3,446,0.246061705559207,0.1702626591424154,0,0,17,9,Home
39,50882,541,Self-Employed,12930,36,Bachelor,0,411,0.6650170478255865,0.4107393661873771,0,0,17,26,Debt Consolidation
40,15000,593,Employed,53752,48,High School,3,490,0.5308991905680546,0.0716421218143021,0,1,18,14,Debt Consolidation
50,61903,604,Employed,16964,48,High School,1,190,0.153157626404723,0.553146061259698,0,1,31,9,Home
18,48933,475,Employed,25771,96,Bachelor,0,362,0.1665014919993176,0.3822075011599271,0,0,21,15,Debt Consolidation
45,53973,478,Employed,37188,36,High School,4,104,0.3342427752872633,0.3253346376247795,0,1,18,6,Debt Consolidation
40,19668,544,Employed,14246,36,High School,1,1820,0.1053351247602186,0.108618105266567,1,0,28,16,Home
55,28321,624,Employed,19600,60,Bachelor,0,369,0.3020395397699177,0.3413673118472499,0,0,24,4,Debt Consolidation
45,83417,569,Unemployed,30023,84,Associate,2,980,0.5361135866950312,0.1704502682977665,0,0,29,13,Home
30,43173,521,Employed,16615,36,High School,3,599,0.4326307563515081,0.263841141237694,0,0,18,27,Auto
58,16781,568,Employed,23774,84,Bachelor,5,529,0.2855623906162034,0.2427962562194623,0,0,17,23,Other
65,75116,610,Employed,6549,108,Associate,3,267,0.471235475530895,0.1148800475501667,1,0,25,10,Auto
34,15000,585,Unemployed,8252,60,Associate,1,1324,0.2590416622116537,0.398471908052197,0,0,25,20,Home
21,69055,578,Employed,30975,60,Bachelor,3,254,0.393046743355283,0.5046444730903692,0,0,19,27,Debt Consolidation
46,29718,526,Employed,31229,12,High School,0,545,0.3632845474616504,0.3872452166701833,0,0,20,25,Home
58,159395,660,Employed,14602,12,Doctorate,2,597,0.6268702642428879,0.4784145617257553,0,0,26,9,Education
28,54032,592,Employed,53628,72,High School,3,442,0.100949139048333,0.4390548397444728,0,0,24,10,Auto
41,94857,593,Employed,14258,120,Associate,1,514,0.3716339515681454,0.355047851987833,0,0,29,12,Debt Consolidation
36,139145,617,Employed,14513,48,Associate,1,157,0.0653175541795567,0.2139383424048483,0,0,23,10,Auto
38,90141,549,Employed,14659,72,Master,1,287,0.2482286401624193,0.2331023012497471,0,0,30,20,Other
51,81686,597,Employed,19203,48,Doctorate,3,748,0.4414476194232912,0.3013186759553981,0,0,16,7,Debt Consolidation
59,17249,608,Employed,39680,24,High School,3,222,0.4141993367548979,0.2740776075886122,0,0,32,16,Education
20,96863,570,Employed,28331,72,Bachelor,2,335,0.1299672154928285,0.500329076015396,0,0,21,9,Auto
38,27620,493,Employed,56522,36,High School,1,654,0.3572748333196605,0.2015475035328438,1,0,24,6,Other
25,60207,587,Employed,23705,48,High School,1,926,0.1350102408295064,0.3042100513871691,0,0,19,23,Home
38,36767,516,Employed,23140,48,High School,0,649,0.0112538011603191,0.4182224167603952,0,0,23,19,Education
26,29199,543,Employed,15254,12,High School,3,447,0.2984897417368613,0.2295954306507228,0,0,22,24,Home
40,29357,576,Employed,42312,36,High School,0,241,0.2300795809829046,0.0903921522769523,0,0,27,3,Debt Consolidation
48,58721,606,Self-Employed,11370,48,Master,0,468,0.2507302003430201,0.5114529141123352,0,0,27,2,Home
21,39031,563,Employed,22554,72,High School,0,282,0.6274040772361834,0.276924042071618,0,0,17,26,Auto
32,56307,573,Employed,36933,120,Master,2,320,0.522254997443246,0.3449848568900033,0,0,13,27,Other
55,32304,557,Employed,34611,60,High School,2,596,0.196747158407236,0.0685962336602457,0,0,31,22,Auto
40,56482,562,Unemployed,9505,96,Bachelor,2,244,0.3074050805467712,0.1430123979841356,0,0,24,6,Home
42,18500,498,Employed,10850,36,Bachelor,0,411,0.4620896266057649,0.415069371544581,0,0,25,16,Home
40,143791,519,Employed,26519,84,High School,0,302,0.2622884592873693,0.0964208795398901,0,0,32,20,Debt Consolidation
18,19204,531,Employed,7864,60,High School,2,554,0.4393495835593372,0.1529386259871514,1,0,29,24,Debt Consolidation
33,111784,544,Self-Employed,19875,36,Associate,1,391,0.1532711283144966,0.1536681274405615,0,1,20,16,Debt Consolidation
42,54197,640,Self-Employed,13691,36,Associate,4,173,0.0480443869746462,0.057763309956341,0,0,21,25,Education
31,17017,575,Self-Employed,8606,60,Associate,2,418,0.408863017552904,0.2107788928478133,1,0,29,29,Debt Consolidation
45,26884,544,Employed,24826,60,Master,3,301,0.0231526616898961,0.2441865369209097,0,0,30,27,Auto
46,31680,528,Employed,24640,12,High School,2,232,0.3819880296249068,0.2727781510809913,0,0,20,15,Home
58,103175,650,Employed,11248,48,Bachelor,3,284,0.3446367065048608,0.5690038161092918,0,0,18,6,Home
24,53034,601,Employed,26514,48,Bachelor,3,465,0.4822572755937541,0.0446880963518682,0,0,26,15,Home
25,49659,555,Employed,22861,72,Master,1,374,0.5531613304382386,0.2092782486687272,0,0,16,7,Debt Consolidation
41,15537,612,Employed,29951,48,Bachelor,1,421,0.1946822989402395,0.2667292987675949,0,0,16,28,Debt Consolidation
40,101702,604,Employed,25177,108,Bachelor,1,754,0.3717747952189533,0.1116061923520561,0,0,16,11,Debt Consolidation
40,52130,527,Employed,56591,72,Bachelor,1,214,0.1285841911377866,0.3737344205236557,0,0,27,5,Auto
40,63163,532,Employed,9689,48,Associate,1,367,0.2070776430836447,0.3117304666559512,0,0,31,19,Auto
40,51962,574,Employed,21694,48,Bachelor,1,273,0.3052362022495499,0.6763686635671317,1,0,18,23,Auto
53,19732,609,Employed,18764,12,Associate,2,591,0.3470076401772454,0.3986552979465817,0,0,29,11,Debt Consolidation
72,77728,580,Employed,11473,24,High School,1,319,0.337749886884786,0.2580989439395347,0,0,28,10,Home
57,79861,605,Employed,13661,60,Master,0,339,0.2986016884666035,0.1278666807297175,0,0,24,5,Auto
32,62018,477,Employed,15377,48,Bachelor,1,290,0.0775222091728373,0.19602308025989,0,0,21,26,Home
64,100046,569,Employed,13540,96,Bachelor,3,671,0.3338541687911932,0.5354013001936718,0,0,26,18,Auto
31,33614,489,Employed,17715,48,Associate,1,420,0.3909002408187546,0.31373170888985,0,0,16,2,Debt Consolidation
41,55691,638,Employed,53233,36,Associate,1,357,0.0286961049092733,0.4270275955110968,0,0,20,3,Home
31,23252,578,Employed,15760,48,High School,2,251,0.2828541203032312,0.1521822385594694,0,0,29,11,Education
30,59730,519,Employed,31463,24,Doctorate,0,186,0.2398411046196939,0.0791312512070057,0,0,26,19,Home
18,21403,600,Employed,41405,48,Master,3,441,0.0983344587637981,0.2701651501139324,0,0,31,18,Home
61,73393,552,Employed,13808,60,Doctorate,0,591,0.1957715535921845,0.3037190889247858,0,0,30,9,Auto
38,110514,535,Employed,42342,108,Bachelor,4,394,0.3254519507742284,0.1936442802509306,0,0,23,25,Home
44,36173,611,Employed,48366,36,Master,2,587,0.2007568537541493,0.6412335479529058,0,0,24,11,Other
27,54408,582,Employed,23640,60,Master,1,321,0.2300725215291678,0.1666352869529038,0,0,19,25,Home
42,65735,625,Employed,16885,12,High School,2,207,0.2858065511625693,0.3856076918391367,0,0,22,21,Debt Consolidation
45,75761,556,Employed,18545,12,High School,0,273,0.4466689665608498,0.1873386967151626,0,0,26,29,Debt Consolidation
38,74587,558,Employed,17066,108,High School,3,287,0.3051847305211376,0.3355139261739914,0,0,23,13,Home
47,45930,634,Employed,11095,60,High School,1,305,0.133315457047488,0.7295543153945359,0,1,21,19,Other
42,63546,497,Employed,41524,24,Associate,2,357,0.1965944967914625,0.2110682661322893,0,0,37,1,Education
18,41727,534,Employed,25870,36,Bachelor,2,655,0.2009736934633757,0.175350145960576,0,0,35,24,Auto
80,111290,565,Employed,28390,24,Bachelor,1,167,0.3200064988447088,0.0358957711946285,0,0,20,27,Home
39,59346,573,Self-Employed,33546,96,Master,3,436,0.2140968249421436,0.373588656510273,0,0,19,11,Auto
36,53823,624,Employed,26969,84,Associate,0,232,0.1559842664619657,0.3481872752197887,0,0,36,1,Other
34,31809,581,Employed,30389,120,High School,0,422,0.231760087539424,0.2255624234771383,0,0,18,7,Education
36,80386,567,Employed,25891,36,Bachelor,2,342,0.4408016319479809,0.1598683397544224,0,0,24,7,Home
58,71938,523,Employed,24973,36,Associate,0,358,0.1729642464420027,0.1322563271419466,1,0,24,11,Debt Consolidation
51,67500,589,Employed,26327,60,High School,0,301,0.1833119789809695,0.0968833734797559,0,0,33,4,Home
42,35812,522,Employed,22028,72,High School,0,339,0.3251896390367883,0.1821028032157265,0,0,20,28,Education
43,54730,522,Employed,13129,60,High School,2,291,0.4020064568355393,0.1337558168190626,0,0,20,21,Debt Consolidation
62,76844,564,Employed,22127,36,Bachelor,2,294,0.3414826400204238,0.4378890632331841,1,0,27,13,Debt Consolidation
45,49988,488,Employed,17745,36,High School,1,577,0.1361964411229684,0.438464007556023,0,0,19,6,Education
46,73149,550,Employed,9251,60,Associate,0,793,0.4150704374441573,0.3499166822631956,0,0,28,9,Home
69,52514,671,Employed,30967,24,Associate,1,635,0.4448098425119652,0.2374613928210666,0,0,15,6,Auto
38,84502,608,Employed,35415,120,Doctorate,1,400,0.1693182470383123,0.3606653413637611,0,0,18,24,Auto
40,30345,593,Employed,23315,48,Associate,1,317,0.1727584553177887,0.0230075015420459,0,0,22,13,Home
